 "Time [y]","dt_tran [y]","Global CO2(aq) [mol]","Global NH4+ [mol]","Global NO3- [mol]","Global Tracer [mol]","Global Tracer2 [mol]","Global O2(aq) [mol]","Global DOM1 [mol]","Global Acetate- [mol]","Global H2(aq) [mol]","Global H+ [mol]","Global Cl- [mol]","Global Na+ [mol]","Global SO4-- [mol]","Global HS- [mol]","Global H2S(aq) [mol]","Global Fe+++ [mol]","Global Fe++ [mol]","Global CH4(aq) [mol]","Global CO2(g)* [mol]","Global O2(g) [mol]","Global H2S(g) [mol]","Global CH4(g) [mol]"
  5.89041096E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975181E+02  1.51424604E-64  1.34118975E-55  2.62613890E-30 -1.44059126E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  7.90973757E-17  4.80313504E+03  1.39245616E-02  2.01925029E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.02739726E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99975046E+02  2.49212307E-65  1.57177884E-55  2.23969550E-30 -1.44059131E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  4.29661746E-17  4.80313558E+03  1.33860820E-02  1.72211264E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.16438356E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974917E+02  4.10149693E-66  1.84220363E-55  1.91011828E-30 -1.44059136E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  2.33394869E-17  4.80313610E+03  1.28684436E-02  1.46869952E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.30136986E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974792E+02  6.75017714E-67  2.15932027E-55  1.62903924E-30 -1.44059141E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.26781509E-17  4.80313660E+03  1.23708500E-02  1.25257675E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.43835616E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974673E+02  1.11093290E-67  2.53117977E-55  1.38932174E-30 -1.44059146E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  6.88684855E-18  4.80313708E+03  1.18925345E-02  1.06825697E-41  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.57534247E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974558E+02  1.82835434E-68  2.96723156E-55  1.18487931E-30 -1.44059151E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  3.74097794E-18  4.80313754E+03  1.14327592E-02  9.11060290E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.71232877E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974447E+02  3.00907348E-69  3.47856346E-55  1.01052113E-30 -1.44059155E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  2.03212192E-18  4.80313798E+03  1.09908133E-02  7.76995491E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.84931507E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974341E+02  4.95227910E-70  4.07818397E-55  8.61820231E-31 -1.44059159E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.10386096E-18  4.80313840E+03  1.05660132E-02  6.62658656E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.98630137E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974239E+02  8.15037006E-71  4.78135399E-55  7.35001067E-31 -1.44059164E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  5.99623977E-19  4.80313881E+03  1.01577004E-02  5.65146769E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  7.12328767E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974141E+02  1.34137264E-71  5.60597635E-55  6.26843684E-31 -1.44059167E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  3.25719384E-19  4.80313920E+03  9.76524156E-03  4.81983997E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  7.26027397E-02  1.36986301E-03  1.00475001E+00  2.50896861E-27  2.50000000E-27  2.50000000E-27  2.50000000E-27  4.99974046E+02  2.20760547E-72  6.57305293E-55  5.34601950E-31 -1.44059171E+04  3.90334585E-08  3.90334585E-08  2.52512789E-05  1.40200809E-01  1.76932747E-19  4.80313958E+03  9.38802697E-03  4.11058833E-42  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
